formula,band_gap,formation_energy_per_atom,energy_above_hull,volume,density,nsites,cbm,vbm
Na14Hf3Zn5(PO4)12,4.0904,-2.702806389085666,0.045023682378053,3161.952649450971,3.66147748200242,246.0,5.4348,1.3444
Na14Hf3Zn5Si6(SO8)6,3.28,-2.473626557776142,0.120768530345531,3254.0409387298077,3.541352468546294,246.0,4.9451,1.6651
Na14Hf4Si11Sn4SO48,3.2511,-2.853066013294436,0.03139153987805,3277.6332203022366,3.981534928951525,246.0,5.1146,1.8635
Na14Hf4Ti4Si11SO48,2.7982,-3.067593033131833,0.02751482410569,3186.29923316879,3.652626282123884,246.0,4.2724,1.4742
Na14Hf4Zn4Si7S5O48,3.134699999999999,-2.612049407156224,0.097361342601624,3279.7637466048814,3.679291788177461,246.0,5.0492,1.9145
Na14Hf6Zn2Si9(SO16)3,3.5194,-2.869058412542403,0.070383660487805,3297.8701972539684,3.988699024251026,246.0,5.2663,1.7469
Na14In4Si9Sn4(SO16)3,2.196199999999999,-2.427050977826956,0.084748262047742,3316.8780859534345,3.563863794360069,246.0,4.6968,2.5006
Na14La4Si9Sn4(SO16)3,2.1707,-2.663756737176549,0.10607102129065,3588.2832099318066,3.428068304696666,246.0,4.4419,2.2712
Na14La4Ti4Si9(SO16)3,2.2439,-2.888763952583054,0.096589003231703,3443.9594297062395,3.1618343169708982,246.0,4.2011,1.9572
Na14La4Zn4Si5S7O48,3.258,-2.467344155713135,0.13233259796748,3580.237160212038,3.161264492515459,246.0,4.9624,1.7044
Na14Mg2Si9Sn6(SO16)3,1.9518,-2.48666506725785,0.089410906056913,3225.189744650902,3.397591230742956,246.0,4.6312,2.6794
Na14Mg2Ti6Si9(SO16)3,1.7771999999999992,-2.818383083761916,0.073989606727646,3103.866600650238,2.848189464181041,246.0,3.8385,2.0613
Na14Mg4Si7Sn4S5O48,1.6863,-2.447332416058663,0.107843364959348,3205.223156668559,3.137674180589649,246.0,4.4995,2.8132
Na14Mg4Ti4Si7S5O48,1.5579,-2.682778147074923,0.083047938008132,3107.649634033699,2.781940093209206,246.0,3.8085,2.2506
Na14Mg4Zn4Si3(S3O16)3,2.9391,-2.265035135326956,0.105174438170729,3135.72033982403,2.893798434632238,246.0,5.1178,2.1787
Na14Mg5Si6Sn3(SO8)6,1.661499999999999,-2.423002266881834,0.121723417987802,3186.990715609779,3.014279479558644,246.0,4.2436,2.5821
Na14Mg5Ti3(PO4)12,2.1988,-2.832148578862088,0.015519137703245,3041.055583295012,2.828443897901907,246.0,3.7246,1.5258
Na14Mg5Ti3Si6(SO8)6,1.491699999999999,-2.592181813568825,0.109109515294719,3128.499808730024,2.73221771339025,246.0,3.6712,2.1795
Na14Mg6Si5Sn2S7O48,0.6936,-2.405703946932647,0.128571641788616,3198.989018108125,2.8621590876610163,246.0,3.4891,2.7955
Na14Mg6Ti2Si5S7O48,0.8538999999999991,-2.5277737501033792,0.10898282254065,3127.4638798781475,2.7019305096704542,246.0,3.548,2.6941
Na14Nb4Zn4Si9(SO16)3,1.3415,-2.560715657379801,0.113511222723577,3255.43977589764,3.17074819553481,246.0,3.3189,1.9774
Na14Sc4Si9Sn4(SO16)3,2.4644,-2.688183134900126,0.075658082560965,3282.390446338644,3.177195758563596,246.0,4.5762,2.1118
Na14Sc4Ti4Si9(SO16)3,2.0795,-2.90613849416842,0.069585877784552,3182.3126333984865,2.833519900049984,246.0,3.8948,1.8153
Na14Sc4Zn4Si5S7O48,3.1829,-2.474113769859476,0.108294987228148,3265.8021758363457,2.8923961601434183,246.0,4.8876,1.704699999999999
Na14Si11Sn4Ge4SO48,2.8832,-2.534996811831021,0.068613991377025,3043.356305188269,3.594976509940095,246.0,5.2667,2.3835
Na14Si11Sn8SO48,2.880499999999999,-2.555010455570858,0.040230648963416,3227.999163174617,3.67373293692132,246.0,5.2608,2.3803
Na14Ta4Zn4Si9(SO16)3,2.1195,-2.622258279770045,0.105180681056909,3212.7534555275115,3.758936427912602,246.0,4.224,2.1045
Na14Ti2Zn6Si5S7O48,1.2427,-2.309677666119639,0.130907594939024,3163.962855245465,3.059067655984754,246.0,3.2538,2.0111
Na14Ti3Zn5(PO4)12,1.891,-2.630642886443389,0.050042833776419,3056.1558722299283,3.149471910812946,246.0,3.406,1.515
Na14Ti3Zn5Si6(SO8)6,1.6435,-2.410827314808663,0.126987921067078,3141.315364520888,3.046992565202993,246.0,3.4819,1.8384
Na14Ti4Al4Si9(SO16)3,1.961,-2.825540193639964,0.091720971737808,2953.011997352404,2.932253709750666,246.0,4.4416,2.4806
Na14Ti4Ga4Si9(SO16)3,2.0151,-2.676028879696875,0.090254816869916,3057.8946677794866,3.110200910909847,246.0,4.0018,1.9867
Na14Ti4In4Si9(SO16)3,2.1679,-2.650688744005818,0.073957451222043,3213.328622121775,3.239398180451513,246.0,4.2747,2.1068
Na14Ti4Si11Ge4SO48,2.5959,-2.7511081470749232,0.064356989878044,2979.1919666897256,3.198566492503104,246.0,4.482,1.886099999999999
Na14Ti4Si11Sn4SO48,2.756999999999999,-2.769715986383867,0.038553005447157,3136.9338292409275,3.330371817085896,246.0,4.7813,2.0243
Na14Ti4Zn4Si7S5O48,1.5274,-2.536429974757851,0.098615235934962,3139.457818940649,3.014645595487297,246.0,3.6013,2.0739
Na14Ti6Zn2Si9(SO16)3,1.718699999999999,-2.746246290022077,0.081115132906502,3107.9667718000005,2.976199430729252,246.0,3.7316,2.0129
Na14Ti8Si11SO48,2.6275,-2.9811329793106958,0.037786316585365,3056.8342401748337,2.95583747037223,246.0,4.3975,1.77
Na14Y4Si9Sn4(SO16)3,2.272999999999999,-2.681046920835085,0.093349416177589,3448.2470508917286,3.2783509723925333,246.0,4.1373,1.8643
Na14Y4Ti4Si9(SO16)3,2.1759,-2.904493720631833,0.08028782895325,3323.6302588256453,2.976538445252441,246.0,3.73,1.5541
Na14Y4Zn4Si5S7O48,3.1737,-2.476052748030208,0.122838051646339,3477.0182200237405,2.968566768508439,246.0,4.4829,1.3092
Na14Zn2Si9Ge6(SO16)3,1.8193,-2.38923755424972,0.133643060975615,2960.1559552087992,3.374952774606693,246.0,4.2091,2.3898
Na14Zn2Si9Sn6(SO16)3,1.8577,-2.413092106363541,0.098994291178865,3237.226231437864,3.511464558848632,246.0,4.5169,2.6592
Na14Zn4Ga4Si5S7O48,2.8776,-2.241576716607444,0.135671070569104,3096.0462708696045,3.210389448302507,246.0,4.6951,1.8175
Na14Zn4In4Si5S7O48,2.1127,-2.211344746485492,0.126569430752036,3306.09999074748,3.278212522394288,246.0,4.1518,2.0391
Na14Zn4Si7Ge4S5O48,1.530999999999999,-2.2877535580098822,0.145283550304881,3060.210326072636,3.2540217947796712,246.0,3.8398,2.3088
Na14Zn4Si7Sn4S5O48,1.756999999999999,-2.303588911302565,0.122206856747968,3234.2748433391457,3.362733237599761,246.0,4.3057,2.5487
Na14Zn5Ge3(PO4)12,1.8496,-2.439536960122252,0.078349100447157,2984.1490169882472,3.349533091820629,246.0,3.526399999999999,1.6768
Na14Zn5Si6Ge3(SO8)6,1.5091,-2.220740157796468,0.166697363922768,3097.193339809997,3.209936312834417,246.0,3.4965,1.9874
Na14Zn5Si6Sn3(SO8)6,1.6577000000000002,-2.235991884585086,0.145958138008131,3232.856556082429,3.2882073479285943,246.0,3.8536,2.1959
Na14Zn5Sn3(PO4)12,2.5652,-2.472118801707617,0.047515862713417,3114.0913590038867,3.430861193464799,246.0,4.2991,1.7339
Na14Zn6Si5Ge2S7O48,0.451499999999999,-2.175589228721265,0.166203511260166,3113.55175950883,3.187869162825688,246.0,2.6178,2.1663
Na14Zn6Si5Sn2S7O48,1.230699999999999,-2.192223352542404,0.145880924593497,3205.2751504595294,3.239847240041352,246.0,3.4103,2.1796
Na14Zn8Si3(S3O16)3,2.8293,-2.114230000692809,0.108925992896348,3169.729880328703,3.121149295953141,246.0,4.6067,1.7774
Na14Zr2Zn6Si5S7O48,2.4916,-2.328120609412321,0.13709631634146,3279.181410957249,3.083315962726969,246.0,4.4078,1.9162
Na14Zr3Zn5(PO4)12,3.8025,-2.677563695142577,0.044513176046754,3196.3292410072704,3.214074718476729,246.0,5.0049,1.2024
Na14Zr3Zn5Si6(SO8)6,3.0736,-2.443965903345248,0.128630809237804,3326.629893714032,3.072036510812034,246.0,4.5888,1.5152
Na14Zr4Si11Sn4SO48,3.454299999999999,-2.815384897115574,0.039067543150409,3334.495233322278,3.392149975702491,246.0,5.1370000000000005,1.6827
Na14Zr4Ti4Si11SO48,2.7804,-3.023178923619639,0.042733633241868,3237.013847243923,3.058206594939705,246.0,4.336,1.5556
Na14Zr4Zn4Si7S5O48,2.9175,-2.5794073115058183,0.100569187906504,3313.732002792042,3.116819521045216,246.0,4.6826,1.7651
Na14Zr6Zn2Si9(SO16)3,3.2115,-2.814589990916387,0.080146082154469,3396.775433164912,3.104667060289284,246.0,4.8022,1.5907
Na15Nb10Zn2Si15(PO24)3,2.5488,-2.892026146620668,0.052541680306266,1594.5421598152311,3.197990719840718,117.0,3.5639000000000003,1.0151
Na15Nb11Zn(SiO4)18,2.5636,-2.949734516501622,0.040768856844723,1607.277744409589,3.192107465801411,117.0,3.6303,1.0667
Na15Nb2Zn10P9(SO8)9,2.4288,-2.2847868582049182,0.05476354827457,1543.4524284284737,3.124357200237133,117.0,3.2376,0.8088000000000001
Na15Nb4Zn8P15(SO24)3,2.1257,-2.495699727545577,0.062503372987895,1549.0887339447245,3.164922246227809,117.0,3.1545,1.0288
Na15Nb5Zn7(PO4)18,1.9789999999999992,-2.604906837728727,0.054911947101135,1546.5321488912707,3.196163586198632,117.0,3.0589,1.0799
Na15Nb5Zn7Si9(SO8)9,1.158299999999999,-2.36855358220675,0.148408403104138,1591.984313668173,3.088041408425546,117.0,2.7417,1.5834
Na15Nb8Zn4Si9(PO8)9,2.0837,-2.768173037884406,0.068238573774925,1582.5107404452262,3.182781882378879,117.0,3.2265,1.1428
Na15Ta10Zn2Si15(PO24)3,3.2902,-2.999140934341468,0.038661734878921,1588.1935458266794,4.131294040984953,117.0,4.5263,1.2361
Na15Ta11Zn(SiO4)18,3.3367,-3.07047415702014,0.022587542849002,1591.9337230858932,4.233067647462238,117.0,4.5567,1.22
Na15Ta2Zn10P9(SO8)9,3.159599999999999,-2.2983473015781373,0.062504821351497,1543.1656856165073,3.314413647297216,117.0,4.1008,0.9412
Na15Ta4Zn8P15(SO24)3,3.0553,-2.538753635232187,0.062099331201913,1535.615176327968,3.573506488450327,117.0,4.0716,1.0163
Na15Ta5Zn7(PO4)18,2.6982,-2.652967243597674,0.060105832357548,1531.966405021448,3.703704906148176,117.0,4.0018,1.3036
Na15Ta5Zn7Si9(SO8)9,1.8525,-2.413088394485951,0.150593783064453,1585.5026182960826,3.561706658927132,117.0,3.6328,1.7803
Na15Ta8Zn4Si9(PO8)9,2.939199999999999,-2.8540414183003597,0.059323761068376,1568.6717086644437,3.956441160336609,117.0,4.1666,1.2274
Na16Ti7(SiO5)8,0.0378,-2.827308839935242,0.058407783802818,914.9441306981092,2.84498620936757,71.0,1.1597,1.1219
Na17(WO3)19,0.9734,-2.17362289084353,0.0,1190.9862328783713,6.686503275100458,93.0,4.1989,3.2255
Na18Nb16Zn8Si21(S5O48)3,1.003,-2.545804682870845,0.115947520534638,3166.5529031894093,3.040612563603237,222.0,2.5798,1.5768
Na18Nb20Zn4Si27(SO16)9,1.367,-2.7633002241546283,0.079230562793856,3174.573363369482,3.077973833297781,222.0,2.5905,1.2235
Na18Nb4Zn20Si3(S11O48)3,0.7746000000000001,-2.048058703569043,0.045189446795848,3048.941194383769,3.017205102855779,222.0,2.112,1.3374
Na18Nb4Zn8Si9(SO8)9,0.54,-2.327488557519396,0.164312999367063,1601.6998756433013,3.112305441438975,120.0,2.4988,1.9588
Na18Nb8Zn16Si9(S3O16)9,0.9697,-2.203378427510485,0.082046629115025,3087.661210460223,3.025679793474747,222.0,2.2119,1.2422
Na18Nb8Zn4Si15(SO24)3,1.6461,-2.690522548394397,0.101927648805552,1608.3355617004215,3.188372230406056,120.0,3.4382,1.7921
Na18Ta16Zn8Si21(S5O48)3,1.5634,-2.625336529795771,0.115208646467718,3136.4193731156497,3.815625629354818,222.0,3.4696,1.9062
Na18Ta20Zn4Si27(SO16)9,1.968,-2.870255206842317,0.070766796178675,3154.8916467923405,4.023967276937765,222.0,3.4602,1.4922
Na18Ta4Zn20Si3(S11O48)3,1.593799999999999,-2.069138586358833,0.04399965693131,3040.565027779829,3.217844789221405,222.0,3.0066,1.4128
Na18Ta4Zn8Si9(SO8)9,1.121299999999999,-2.360603148680509,0.167640158152774,1601.2986997072635,3.478279624197066,120.0,3.2116,2.0903
Na18Ta8Zn16Si9(S3O16)9,1.553999999999999,-2.240003431423398,0.085054431582213,3078.5399052110465,3.414555360366899,222.0,3.0031,1.4491
Na18Ta8Zn4Si15(SO24)3,2.3846,-2.7706768398832877,0.094496534305553,1599.086224588133,3.938213679239642,120.0,4.3706,1.986
Na21Nb2Zn10P15(SO24)3,2.1892,-2.446984782691938,0.061493513787255,1559.8280273742912,3.231431170408189,123.0,3.4964,1.3072
Na21Nb4Zn8Si3(P5O24)3,1.8048,-2.582264737224458,0.072820766490513,1577.856429376449,3.239821706684355,123.0,3.4487,1.6439
Na21Nb8Zn4Si15(PO24)3,1.761,-2.7749593929503598,0.066269314681572,1616.162840776059,3.240429992599132,123.0,3.6401,1.8791
Na21Ta2Zn10P15(SO24)3,2.8657,-2.465152730453455,0.06358817435637,1553.9312869125906,3.431856770960109,123.0,4.248,1.3823
Na21Ta4Zn8Si3(P5O24)3,2.6296,-2.621873811527982,0.070196279200541,1567.3286258641465,3.634693335427749,123.0,4.4016,1.772
Na21Ta8Zn4Si15(PO24)3,2.4389,-2.855919205541144,0.056258943055558,1606.0791593868896,3.988989774624283,123.0,4.5127,2.0738
Na21ZnS10Cl3O40,4.099799999999999,-2.1316655600528733,0.045982703333334,2241.8884382163087,2.4058159638301087,150.0,4.3245499999999995,0.22475
Na24Nb2Zn10Si9(SO8)9,1.4658,-2.3038561107190763,0.119869373346555,1629.898537943495,3.142962970978161,126.0,3.5019,2.0361
Na24Ta2Zn10Si9(SO8)9,2.5298,-2.326870136946588,0.114170389259256,1625.32844082514,3.331697960642871,126.0,4.4342,1.9044
Na2Al4Si3Sn4(S3O16)3,1.5271,-2.244175647003695,0.092638502866071,2870.518566236071,3.07096516640158,210.0,3.8242,2.2971
Na2AlZnP(SO6)2,4.310700000000001,-2.315609364512359,0.085824724934213,1423.6953797839758,2.977479533440868,114.0,5.7735,1.4628
Na2BSbSO7,3.547399999999998,-2.154884372868773,0.087683844687504,365.5264694844235,2.931162450492946,24.0,4.4376,0.8902
Na2BiBSO7,3.1504,-2.151375182452108,0.089332134999979,378.6056096364767,3.594989589641362,24.0,3.9909,0.8405
Na2Ca2Si3Sn6(S3O16)3,0.482699999999999,-2.159045697575123,0.075415531818448,3190.3215241329704,3.090490324756813,210.0,2.4031,1.920399999999999
Na2Ca2Ti2SiS5O24,1.2486,-2.517421639266444,0.063980639513888,1605.2352169511578,2.4648894594872437,108.0,2.0548,0.8062
Na2Ca2Ti6Si3(S3O16)3,1.3918,-2.575318046622743,0.050789645916661,3055.260556171875,2.53404952446492,210.0,1.9971,0.6053000000000001
Na2Ca3Sn(SO4)6,0.027499999999999,-2.307417633965517,0.022491360324079,1709.789450317114,2.509468403859686,108.0,0.9096,0.8821
Na2Ca3Ta2Ti3O15,2.5332,-3.350941987997012,0.0079072248,1181.0496294722973,5.127356498999149,100.0,5.0083,2.4751
Na2Ca3Ti(SO4)6,0.891899999999999,-2.438030710400702,0.019785012511581,1680.0098190865892,2.34388504805223,108.0,1.458,0.5661
Na2Ca4SiSn4S11O48,0.482299999999999,-2.189508150170362,0.042318787976222,3295.0113469620483,2.766569364195034,210.0,2.129,1.6467
Na2Ca4Ti4SiS11O48,1.273299999999999,-2.4681971442656,0.024660776446425,3192.620085823341,2.413136048428906,210.0,1.7539,0.4806
Na2Ca5Sn3(SO4)12,0.8434,-2.217093082063218,0.012914918309554,3342.6089569492387,2.615916902572021,210.0,1.1932,0.3498
Na2Ca5Ti3(SO4)12,1.6555,-2.413380128896552,0.009786820148791,3271.344148859313,2.349263421274594,210.0,1.2856,-0.3699
Na2CaSi2Sn3(SO6)4,0.345699999999999,-2.240382698085888,0.096599943101846,1600.7406927411314,3.14507089228706,108.0,2.2725,1.9268
Na2CaSiSn(SO6)2,0.789,-2.3342451481276463,0.171506402368418,1679.3835112804786,2.90093410027568,114.0,2.342,1.553
Na2CaSn3P4(SO12)2,1.301,-2.414952110036946,0.047806203256156,1580.2997092807884,3.197081604522121,108.0,2.8115,1.5105
Na2CaSnP2SO12,1.4886,-2.5062957684847893,0.081541511754379,1647.140547739458,2.968590065588863,114.0,2.5327,1.0441
Na2CaTi2(GeO4)3,2.6301,-2.7223261674712638,0.0,951.6307130422208,4.129955692222389,80.0,4.2152,1.5851000000000002
Na2CaTi3P4(SO12)2,1.892,-2.7908098112869477,0.041897839629621,1500.362861830394,2.661762104298487,108.0,2.5653,0.6733
Na2CaTi3Si2(SO6)4,1.356899999999999,-2.63428653118774,0.067367024953696,1524.5862014439683,2.607727154566785,108.0,2.3924,1.0355
Na2CaTiP2SO12,1.7982,-2.716511765414614,0.103486582481206,1611.8165557109362,2.59574182760003,114.0,2.3964,0.5982000000000001
Na2CaTiSi(SO6)2,1.196699999999999,-2.5618380414609803,0.165056684868424,1647.3424278837758,2.528894667088185,114.0,2.2036,1.0069
Na2CaZn(SO4)3,4.3783,-2.21980375527677,0.036924080723681,1641.4026319449538,2.668680520320548,114.0,4.4436,0.0653
Na2Cd(GeS3)2,2.2385,-0.941752772068964,0.0,555.9985001919881,2.96305800606685,22.0,3.5287,1.2902
Na2Cd(SO4)2,3.8287,-2.032487770981431,0.0,342.0663526082477,3.403112137233894,26.0,4.4759,0.6472
Na2CdH4(SO5)2,3.9833,-1.793923464092559,0.003224512631583,428.2256358736655,2.997836542405753,38.0,4.2237,0.2404
Na2CdSnS4,1.9375499999999994,-1.027614090344826,0.001046220625,221.36491307542934,3.0407934454956633,8.0,2.7592,0.82165
Na2CeWO6,1.8375,-2.64105161127586,0.087544435500004,141.39136654208744,5.472032736349904,10.0,3.7237,1.8862
Na2Cu(SO5)2,0.2206,-1.500729313183908,0.149617318041666,400.457970354847,2.767022431048173,30.0,0.2645,0.0439
Na2CuBSO7,0.970299999999999,-1.96506136703544,0.08549195694311,325.93065956119165,2.694082909383483,24.0,0.9398,-0.0305
Na2CuCSO7,0.5303,-1.859828576688218,0.025830923333334,321.6523786774969,2.74230372749301,24.0,1.5801,1.0498
Na2CuH12(SO7)2,0.8741,-1.527113143314793,0.015573919836191,628.2246777748885,2.166082668614473,62.0,1.1046,0.2305
Na2CuH4(SO5)2,0.7692000000000001,-1.7073151706715062,0.000364328630769,400.7248458906906,2.7985935689750283,38.0,1.9007,1.1315
Na2CuSbS3,1.2419,-0.8920867621798011,0.0,616.3185058743499,3.529306504003968,28.0,4.384,3.1421
Na2DyPWO8,4.7314,-2.802022066082164,0.007475442307702,779.7700626838978,4.695928381740473,52.0,4.6461,-0.0853
Na2ErPWO8,4.7911,-2.806768939415498,0.006972995384627,768.7120626745618,4.8046005384779065,52.0,4.7666,-0.0245
Na2FeO2,0.8314,-1.501504890051724,0.086633329166662,280.9325274678667,3.164017833102445,20.0,2.8389,2.0075
Na2FeO3,0.6359,-1.571419339209769,0.080218563749999,320.1599160702937,3.108278056760298,24.0,1.2291,0.5932000000000001
Na2Ga4Si3Sn4(S3O16)3,1.4988,-2.067591321860838,0.080554713232157,2947.780943401748,3.279398676172865,210.0,3.1734,1.674599999999999
Na2Gd2Ti3O10,1.3916,-3.333433521926978,0.073857284235295,210.04691894998743,5.249882835347886,17.0,4.3093,2.9177
Na2H4WO6,4.736599999999999,-1.779275683866047,0.004143534423083,1301.9788614043432,3.3654923638080723,104.0,3.1026,-1.634
Na2H8WO12,2.943699999999999,-1.297845875989504,0.044087506521739,1069.3428926106742,2.670146916801868,92.0,1.9796,-0.9641
Na2Hf2Si3Sn2(SO8)3,2.0223,-2.6062888987571853,0.0700533162963,1599.332947540163,3.752774116538353,108.0,3.7458,1.7235
Na2Hf2Ti2Si3(SO8)3,2.4391,-2.872957998294221,0.036813124583336,1553.1324162903666,3.409953857852334,108.0,3.3323,0.8932
Na2Hf2Zn2SiS5O24,3.0217,-2.379242994081258,0.037345500196755,1549.0000612530089,3.557477989612403,108.0,4.3642,1.3425
Na2Hf3Zn5(SO4)12,3.537099999999999,-2.179777956039409,0.000822368446432,3030.598160001462,3.388221295633597,210.0,3.7535,0.2164
Na2Hf3ZnP4(SO12)2,4.0169,-2.849004888323984,0.025968169207174,1557.8017165852266,3.897761595348285,108.0,4.6665,0.6496000000000001
Na2Hf3ZnSi2(SO6)4,3.064,-2.664182799335888,0.044215715740736,1586.9476609404207,3.814893006082015,108.0,4.2866,1.2226
Na2Hf4Si5Sn4S7O48,1.7367,-2.538733083598933,0.053395787866071,3176.0637370038703,3.713603831878736,210.0,2.988,1.2513
Na2Hf4Ti4Si5S7O48,1.383099999999999,-2.813434768360838,0.027002006392859,3088.6354438826315,3.361675996903925,210.0,2.1264,0.7433000000000001
Na2Hf4Zn4SiS11O48,3.083,-2.319307059932266,0.014931312624995,3076.510467000312,3.514318982210644,210.0,4.1437,1.0607
Na2Hf6Zn2Si3(S3O16)3,3.129,-2.6126136933370283,0.020706053428567,3167.524529796164,3.756511698352215,210.0,3.9971,0.8681000000000001
Na2HfSi2SnSO12,2.9808,-2.712845088960981,0.103487294035084,1615.2915641076147,3.845227413894096,114.0,4.3625,1.3817
Na2HfTiSi(PO6)2,2.55,-3.11704877730058,0.029079260236839,1536.7376373300992,3.594134760763263,114.0,3.5494,0.9994
Na2HfTiSi2SO12,2.5602,-2.952310428610104,0.085165130219295,1565.8526420529756,3.51587233773774,114.0,3.6019,1.0417
Na2HfZn3(SO4)6,3.0137,-2.109983916604406,0.007863928645837,1504.2657401221757,3.301964262304108,108.0,4.0113,0.9976
Na2HfZnP2SO12,4.4174,-2.637062114800579,0.068042027330049,1555.6666727690033,3.688236053433973,114.0,5.2672,0.8498
Na2HfZnSi(SO6)2,3.7293,-2.469491829618875,0.098794257302628,1594.6253955720128,3.586899941629771,114.0,4.9028,1.1735
Na2HoPWO8,4.789,-2.803679728646266,0.00713891346155,774.1196098575448,4.751057700867483,52.0,4.7295,-0.0595
Na2In4Si3Sn4(S3O16)3,0.974399999999999,-2.050653182337028,0.087349802485111,3158.019295818331,3.345620163856976,210.0,2.8712,1.8968
Na2La2Ti3O10,1.7671,-3.412753374868154,0.01250480404412,216.40687742837216,4.814071111539596,17.0,5.9323,4.1652000000000005
Na2La4Ti4Si3(S3O16)3,1.4152999999999991,-2.640676342956077,0.106306117726189,3436.9007677108625,2.803066214396629,210.0,2.0351,0.6198
Na2La7Ti8Mn2O30,0.292499999999999,-3.458661670822192,0.052879637855944,611.7816931010409,5.404410043691339,49.0,6.3233,6.0308
Na2LaCeTi4O12,0.019899999999999,-3.415820786054598,0.00608434162471,233.94407629101036,5.028674070142191,20.0,6.2122,6.1923
Na2LaTi(PO4)3,1.9299,-2.955512954737923,0.131314803864917,1723.4030471445865,2.992700198234055,114.0,2.8729,0.943
Na2LaZnP(SO6)2,3.3762,-2.427537000126395,0.1036630085307,1772.5157697568782,3.020649130449456,114.0,4.0854,0.7092
Na2Li3Ti3Al(PO4)6,0.069799999999999,-2.88720463155425,0.065890468115285,475.0407285493255,2.8216720267346918,39.0,4.6084,4.5386
Na2Li5Ti3Fe(PO4)6,0.0974,-2.754413305543474,0.091189762468289,482.7977895400769,2.923355645903765,41.0,4.8486,4.7512
Na2Li8U11(WO22)2,1.300599999999999,-3.180109680439182,0.015343887761204,922.5626794723144,6.824359348661599,67.0,3.9025,2.6019
Na2LiLa3Ti6O18,1.9543,-3.441455824703065,0.025497709541649,360.10223884762235,4.818014917428453,30.0,6.2171,4.2628
Na2LiTi3Al(PO4)6,2.4415500000000003,-2.987448012539165,0.0142162990999975,464.89284781212314,2.8336846387678376,37.0,3.7084,1.26685
Na2LuPWO8,4.7657,-2.810566961466779,0.006508075384623,754.9298121965339,4.960132810051536,52.0,4.7637,-0.002
Na2Mg2Si3Sn6(S3O16)3,0.5402,-2.131374900670362,0.068075422770827,3062.5394017431904,3.16812502117975,210.0,2.9097,2.3695
Na2Mg2SiSn2S5O24,0.4292,-2.201373624173851,0.055765637620369,1508.7809840512064,2.986121068777792,108.0,2.9359,2.5067
Na2Mg2Ti2SiS5O24,1.1267,-2.46788044769237,0.034534278754628,1463.4109069393237,2.596384414014262,108.0,2.6155,1.4888
Na2Mg2Ti6Si3(S3O16)3,1.245399999999999,-2.551763977194171,0.033837588408164,2916.072473642521,2.601112123192285,210.0,2.2518,1.0064
Na2Mg3Sn(SO4)6,0.419699999999999,-2.213435170771073,0.0,1483.0741276518354,2.734143481395837,108.0,2.3061,1.8864
Na2Mg3Ti(SO4)6,0.328899999999999,-2.340059317947,0.0,1456.852759716981,2.541111122293397,108.0,1.9636,1.6347
Na2Mg3Zn2(Si2O5)6,4.1812,-3.07096433903589,0.004334179557821,1321.3898991352612,2.681012059472619,98.0,5.2314,1.0502
Na2Mg4SiSn4S11O48,0.734799999999999,-2.128083952551314,0.030479773419044,2991.785833023516,2.941914209786705,210.0,3.0575,2.3227
Na2Mg4Ti4SiS11O48,1.2327,-2.4070564313132192,0.013639770850343,2902.971650680918,2.5456419541456192,210.0,2.3313,1.0986
Na2Mg5Sn3(SO4)12,1.4839,-2.137078401706076,0.0,2962.8266449923826,2.8186299872874923,210.0,2.5149,1.031
Na2Mg5Ti3(SO4)12,1.5367000000000002,-2.338243520444171,0.0,2879.6909539487856,2.532346013329637,210.0,2.0111,0.4744
Na2MgSi2Sn3(SO6)4,0.395299999999999,-2.210692780539592,0.090150572277779,1541.677926107629,3.2145935456567782,108.0,2.8057,2.4104
Na2MgSiSn(SO6)2,1.3113,-2.292614619180279,0.134291165877193,1560.2965728967772,3.021624786611165,114.0,3.3431,2.0318
Na2MgSn3P4(SO12)2,1.6731,-2.3949076584165763,0.029026047037024,1504.0662894524892,3.3068835575667173,108.0,3.6057,1.9326
Na2MgSnP2SO12,2.1606,-2.469415457081281,0.055474718947364,1523.0560630226585,3.107262487154195,114.0,3.7401,1.5795
Na2MgTi3P4(SO12)2,1.8607,-2.775733135499909,0.017700412592587,1438.402366922269,2.721793324493391,108.0,2.8637,1.003
Na2MgTi3Si2(SO6)4,1.103899999999999,-2.611663136604406,0.051301887585976,1473.691042104513,2.644468669176071,108.0,2.5185,1.4146
Na2MgTiP2SO12,2.1068,-2.707031190502333,0.050408417807019,1466.4079200792237,2.745968226681874,114.0,3.2713,1.1645
Na2MgTiSi(SO6)2,1.4069,-2.541523653390805,0.106525307499998,1507.374527484025,2.659462072275849,114.0,2.9609,1.554
Na2MgW4O13,1.8534,-2.19377489063793,0.105189914750001,293.8008967914849,5.728993417315782,20.0,3.4563,1.6029
Na2MgZn(SO4)3,4.626099999999999,-2.155013013083788,0.017474542653512,1504.0778662060536,2.807852723969888,114.0,5.1179,0.4918
Na2MgZn5(AsO4)6,0.033599999999999,-1.695626076388385,0.104229840632976,480.7027816674728,4.251828471239827,38.0,0.841,0.8074
Na2Nb2W2O13,0.2081,-2.296912323566243,0.122830439868419,291.30009924524137,4.602903837745132,19.0,-0.0651,-0.2732
Na2Nb4Si7Sn4S5O48,1.6261,-2.518596178956076,0.047532990389884,3147.810503246692,3.1925728784237712,210.0,2.7313,1.1052
