material_id,formula,chemsys,band_gap,formation_energy_per_atom,energy_above_hull,volume,density,nsites,elements,crystal_system,spacegroup,is_stable,cif_path
mp-1096791,CeSe2,Ce-Se,0.9517000000000001,-1.393083275520832,0.546044853958333,9348.162131092759,1.6941098429848331,96,"['Ce', 'Se']",Monoclinic,P2_1/m,False,data\tmc_data\cif\mp-1096791.cif
mp-1098702,CeSe2,Ce-Se,1.1233,-1.853317743229165,0.08581038624999901,376.7745871453501,2.6270371630041893,6,"['Ce', 'Se']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1098702.cif
mp-1098703,CeSe2,Ce-Se,0.8300000000000001,-1.403984567395832,0.535143562083333,670.8874112321771,2.950721167024105,12,"['Ce', 'Se']",Orthorhombic,I2_12_12_1,False,data\tmc_data\cif\mp-1098703.cif
mp-1098704,CeSe2,Ce-Se,0.462099999999999,-1.3282912243402771,0.610836905138889,1629.6954936107447,1.822059727820804,18,"['Ce', 'Se']",Trigonal,R-3c,False,data\tmc_data\cif\mp-1098704.cif
mp-1098705,CeSe2,Ce-Se,0.24929999999999902,-1.298159611562499,0.6409685179166661,766.3638821878654,2.583109317940838,12,"['Ce', 'Se']",Monoclinic,P2/c,False,data\tmc_data\cif\mp-1098705.cif
mp-1098706,CeSe2,Ce-Se,0.15410000000000001,-1.657467953229165,0.281660176249999,187.81732632674286,5.270018809576993,6,"['Ce', 'Se']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1098706.cif
mp-1098707,CeSe2,Ce-Se,1.0112,-1.390502079062499,0.548626050416666,2098.1904693038127,1.886960896995809,24,"['Ce', 'Se']",Tetragonal,I4/mcm,False,data\tmc_data\cif\mp-1098707.cif
mp-1098708,CeSe2,Ce-Se,0.626799999999999,-1.8072042419791652,0.1319238875,803.0216064074501,4.930382119776607,24,"['Ce', 'Se']",Orthorhombic,Pbca,False,data\tmc_data\cif\mp-1098708.cif
mp-1099574,CeSe2,Ce-Se,0.9123000000000001,-1.413547620729165,0.5255805087500001,4527.837405842438,1.7488275373655742,48,"['Ce', 'Se']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-1099574.cif
mp-1099575,CeSe2,Ce-Se,0.9823000000000001,-1.393952439687498,0.5451756897916671,9340.681705003944,1.6954665601781822,96,"['Ce', 'Se']",Orthorhombic,Imma,False,data\tmc_data\cif\mp-1099575.cif
mp-1100189,CeSe2,Ce-Se,1.0109,-1.386051870091911,0.553076259387254,9547.458968529965,1.762418081928613,102,"['Ce', 'Se']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-1100189.cif
mp-1100266,CeSe2,Ce-Se,1.0135,-1.38778567391544,0.5513424555637251,9636.555334142733,1.746123354160723,102,"['Ce', 'Se']",Hexagonal,P6/mmm,False,data\tmc_data\cif\mp-1100266.cif
mp-1237467,CeSe2,Ce-Se,0.067499999999999,-1.787381973645832,0.151746155833333,1526.2209431942108,5.188244058215329,48,"['Ce', 'Se']",Monoclinic,P2_1/c,False,data\tmc_data\cif\mp-1237467.cif
mp-1237669,CeSe2,Ce-Se,0.7241000000000001,-1.9047806615624991,0.034347467916666,245.64473578611722,6.04409965883544,9,"['Ce', 'Se']",Trigonal,P3_221,False,data\tmc_data\cif\mp-1237669.cif
mp-1247785,CeSe2,Ce-Se,1.0109,-1.398706778229165,0.54042135125,855.6158802212335,2.31365701686244,12,"['Ce', 'Se']",Tetragonal,P4_12_12,False,data\tmc_data\cif\mp-1247785.cif
mp-1247786,CeSe2,Ce-Se,0.341599999999999,-1.6559033465624982,0.28322478291666703,569.8778216546272,3.473729999291886,12,"['Ce', 'Se']",Orthorhombic,Cmc2_1,False,data\tmc_data\cif\mp-1247786.cif
mp-1320,CeSe2,Ce-Se,0.0,-1.906366999062498,0.032761130416666,295.40148266368095,6.7013938696665125,12,"['Ce', 'Se']",Monoclinic,P2_1/c,False,data\tmc_data\cif\mp-1320.cif
mp-1444174,CeSe2,Ce-Se,0.8058000000000001,-1.905166759340277,0.033961370138889,245.6447357859286,6.04409965884008,9,"['Ce', 'Se']",Cubic,Fm-3m,False,data\tmc_data\cif\mp-1444174.cif
mp-645273,Ce10Te19,Ce-Te,0.0,-1.525537919712642,0.17979168642857302,1845.831841887345,6.8830666883793015,58,"['Ce', 'Te']",Tetragonal,P4_2/n,False,data\tmc_data\cif\mp-645273.cif
mp-1188216,Ce2Te3,Ce-Te,0.0,-1.6414606439999981,0.023493755428573,674.4844085816678,6.5293757684993015,20,"['Ce', 'Te']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-1188216.cif
mp-32838,Ce2Te3,Ce-Te,0.0,-1.624888281749999,0.040066117678573,1290.5405914129371,6.824988199405776,40,"['Ce', 'Te']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-32838.cif
mp-1104233,Ce2Te5,Ce-Te,0.0,-1.748588756190475,0.0,423.5646150729727,7.199657638726794,14,"['Ce', 'Te']",Orthorhombic,Cmcm,True,data\tmc_data\cif\mp-1104233.cif
mp-22422,Ce3Te4,Ce-Te,0.0,-1.644045810238096,0.0,453.7224538329173,6.812726159366849,14,"['Ce', 'Te']",Cubic,I-43d,True,data\tmc_data\cif\mp-22422.cif
mp-1008752,CeTe,Ce-Te,0.0,-1.4535228433333311,0.11834282000000002,57.55443838435712,7.724041607097184,2,"['Ce', 'Te']",Cubic,Pm-3m,False,data\tmc_data\cif\mp-1008752.cif
mp-1525,CeTe,Ce-Te,0.0,-1.571865663333332,0.0,66.34519045485155,6.700604425220657,2,"['Ce', 'Te']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1525.cif
mp-505536,CeTe2,Ce-Te,0.0,-1.497663264444443,0.21607784309523903,184.01207388445914,7.134723801485132,6,"['Ce', 'Te']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-505536.cif
mp-571571,CeTe3,Ce-Te,0.0,-1.322284103749997,0.20773105791666702,253.18001725539963,6.85932844118792,8,"['Ce', 'Te']",Orthorhombic,Cmcm,False,data\tmc_data\cif\mp-571571.cif
mp-561375,Pr10S19,Pr-S,0.19360000000000002,-2.076629934831175,0.0,1332.5501939683904,5.030182141713074,58,"['Pr', 'S']",Tetragonal,P4_2/n,True,data\tmc_data\cif\mp-561375.cif
mp-15179,Pr2S3,Pr-S,0.7775000000000001,-2.365342227854165,0.0,488.706204242634,5.137654200236373,20,"['Pr', 'S']",Orthorhombic,Pnma,True,data\tmc_data\cif\mp-15179.cif
mp-32692,Pr2S3,Pr-S,1.9475,-2.346662957354167,0.018679270500001,974.1882199370647,5.15465786082067,40,"['Pr', 'S']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-32692.cif
mp-1449,Pr3S4,Pr-S,0.0,-2.308158446607144,0.033799941071428,323.9239193117605,5.64903459707118,14,"['Pr', 'S']",Cubic,I-43d,False,data\tmc_data\cif\mp-1449.cif
mp-1219856,Pr5S8,Pr-S,0.0,-2.052175130328521,0.23266078504807902,426.225458212533,3.744203305208161,13,"['Pr', 'S']",Cubic,F-43m,False,data\tmc_data\cif\mp-1219856.cif
mp-1220037,Pr5S9,Pr-S,0.0,-2.067658238675593,0.073416404419642,657.5533523430726,5.015927448920813,28,"['Pr', 'S']",Monoclinic,C2,False,data\tmc_data\cif\mp-1220037.cif
mp-2495,PrS,Pr-S,0.0,-2.28349878723958,0.0,48.95927929155531,5.866668115514328,2,"['Pr', 'S']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-2495.cif
mp-12117,PrS2,Pr-S,0.0,-0.511016476597222,1.499756323333331,125.69765575648451,5.417332978881637,6,"['Pr', 'S']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-12117.cif
mp-17329,PrS2,Pr-S,0.322899999999999,-2.010746186180554,2.6613749998460893e-05,542.7657575985436,5.01834204803595,24,"['Pr', 'S']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-17329.cif
mp-555096,PrS2,Pr-S,0.34629999999999905,-2.010772799930554,0.0,271.7864341590086,5.010890687055613,12,"['Pr', 'S']",Monoclinic,P2_1/c,True,data\tmc_data\cif\mp-555096.cif
mp-975653,PrS3,Pr-S,0.0,-1.145946936979163,0.36213266296875,165.11464416871075,4.7690283935941284,8,"['Pr', 'S']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-975653.cif
mp-14613,Pr10Se19,Pr-Se,0.556,-1.954018044615658,0.0,1509.3298703765038,6.40156111685363,58,"['Pr', 'Se']",Tetragonal,P4_2/n,True,data\tmc_data\cif\mp-14613.cif
mp-684619,Pr27Se40,Pr-Se,0.0,-2.189709400708956,0.0,1826.0676656141113,6.331735981684793,67,"['Pr', 'Se']",Triclinic,P1,True,data\tmc_data\cif\mp-684619.cif
mp-32689,Pr2Se3,Pr-Se,1.475099999999999,-2.190777713854166,0.0,1094.1215182398767,6.297756108096001,40,"['Pr', 'Se']",Tetragonal,I-42d,True,data\tmc_data\cif\mp-32689.cif
mp-722,Pr3Se4,Pr-Se,0.0,-2.148745348749997,0.018690621098901003,365.4767387993458,6.711303354885564,14,"['Pr', 'Se']",Cubic,I-43d,False,data\tmc_data\cif\mp-722.cif
mp-1674,PrSe,Pr-Se,0.0,-2.105255975364581,0.0,54.75883799910743,6.667395358398338,2,"['Pr', 'Se']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1674.cif
mp-1018940,PrSe2,Pr-Se,0.0,-1.8581681965972212,0.032461679166665,151.4330756393618,6.553587912154785,6,"['Pr', 'Se']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1018940.cif
mp-1190410,PrSe2,Pr-Se,0.0,-1.8693756853472192,0.021254190416669,609.541110569421,6.512636846321553,24,"['Pr', 'Se']",Tetragonal,P-4b2,False,data\tmc_data\cif\mp-1190410.cif
mp-570205,PrSe2,Pr-Se,0.0,-1.890629875763887,0.0,307.62227108016253,6.452263488763646,12,"['Pr', 'Se']",Monoclinic,P2_1/c,True,data\tmc_data\cif\mp-570205.cif
mp-32581,Pr2Te3,Pr-Te,0.9258999999999991,-1.716815145666669,0.0,1335.6738985908535,6.610114466259504,40,"['Pr', 'Te']",Tetragonal,I-42d,True,data\tmc_data\cif\mp-32581.cif
mp-1104180,Pr2Te5,Pr-Te,0.0,-1.260647368333337,0.033755743571425,449.39934021697275,6.797469880436256,14,"['Pr', 'Te']",Orthorhombic,Cmcm,False,data\tmc_data\cif\mp-1104180.cif
mp-2127,Pr3Te4,Pr-Te,0.0,-1.692801774285718,0.011497425714285001,444.8147823768404,6.966886775374007,14,"['Pr', 'Te']",Cubic,I-43d,False,data\tmc_data\cif\mp-2127.cif
mp-2532,PrTe,Pr-Te,0.0,-1.673009335833331,0.0,65.97169255689296,6.758466021187047,2,"['Pr', 'Te']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-2532.cif
mp-7131,PrTe,Pr-Te,0.0,-1.580881795833327,0.092127540000003,59.664998386555155,7.472847642051236,2,"['Pr', 'Te']",Cubic,Pm-3m,False,data\tmc_data\cif\mp-7131.cif
mp-975652,PrTe2,Pr-Te,0.0,-1.485817645555556,0.0,189.7677844382095,6.932180078418851,6,"['Pr', 'Te']",Tetragonal,P4/nmm,True,data\tmc_data\cif\mp-975652.cif
mp-12351,PrTe3,Pr-Te,0.0,-1.150842211666667,0.0,262.3092981658572,6.630622843971098,8,"['Pr', 'Te']",Orthorhombic,Cmcm,True,data\tmc_data\cif\mp-12351.cif
mp-560786,Nd10S19,Nd-S,0.199999999999999,-2.08380156822198,0.0,1302.5873134866645,5.230901980099933,58,"['Nd', 'S']",Tetragonal,P4_2/n,True,data\tmc_data\cif\mp-560786.cif
mp-32586,Nd2S3,Nd-S,1.835999999999999,-2.3570386306875,0.019543700999999,951.6604468391114,5.369768259023699,40,"['Nd', 'S']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-32586.cif
mp-438,Nd2S3,Nd-S,0.759599999999999,-2.376582331687498,0.0,477.1530517042118,5.354881460522223,20,"['Nd', 'S']",Orthorhombic,Pnma,True,data\tmc_data\cif\mp-438.cif
mp-2656,Nd3S4,Nd-S,0.0,-2.315950556249999,0.037913265,315.9997935836399,5.895821375396592,14,"['Nd', 'S']",Cubic,I-43d,False,data\tmc_data\cif\mp-2656.cif
mp-1209822,Nd4S7,Nd-S,0.0,-2.124232117244317,0.059381074886363,254.7835510948666,5.223234367576034,11,"['Nd', 'S']",Tetragonal,P-42m,False,data\tmc_data\cif\mp-1209822.cif
mp-1220205,Nd5S4,Nd-S,0.0,-1.9885035487499931,0.053334269166668,233.04590187578754,6.052790928958424,9,"['Nd', 'S']",Trigonal,R-3m,False,data\tmc_data\cif\mp-1220205.cif
mp-1220218,Nd5S8,Nd-S,0.0,-2.071200510697112,0.22374103117788302,413.67177623176127,3.92475134846331,13,"['Nd', 'S']",Cubic,F-43m,False,data\tmc_data\cif\mp-1220218.cif
mp-1220359,Nd5S9,Nd-S,0.0,-2.078194752678566,0.07095966453125101,641.5622768686059,5.227252621340646,28,"['Nd', 'S']",Monoclinic,C2,False,data\tmc_data\cif\mp-1220359.cif
mp-1748,NdS,Nd-S,0.0,-2.2970675451562492,0.0,47.60156507211285,6.150315872419938,2,"['Nd', 'S']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1748.cif
mp-13568,NdS2,Nd-S,0.33790000000000003,-2.015935722708332,0.0,265.8331522857484,5.206421297124649,12,"['Nd', 'S']",Monoclinic,P2_1/c,True,data\tmc_data\cif\mp-13568.cif
mp-2537,NdS2,Nd-S,0.0,-0.48877227520832806,1.527163447500003,124.104394242267,5.576109508421135,6,"['Nd', 'S']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-2537.cif
mp-7698,NdS2,Nd-S,0.0,-1.9382911068749942,0.07764461583333501,129.97416757382078,5.324286400050281,6,"['Nd', 'S']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-7698.cif
mp-976249,NdS3,Nd-S,0.0,-1.143764070937496,0.36818772109375003,162.35641756630903,4.918253772051133,8,"['Nd', 'S']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-976249.cif
mp-14650,Nd10Se19,Nd-Se,0.5381,-1.953054456454737,0.0,1478.8104792328038,6.608557294314258,58,"['Nd', 'Se']",Tetragonal,P4_2/n,True,data\tmc_data\cif\mp-14650.cif
mp-673692,Nd10Se19,Nd-Se,0.057299999999999005,-1.934917153696115,0.018137302758621,1487.3875119762686,6.570448992446722,58,"['Nd', 'Se']",Triclinic,P-1,False,data\tmc_data\cif\mp-673692.cif
mp-32688,Nd2Se3,Nd-Se,1.4781,-2.191013233687499,0.0,1070.8416557522758,6.517396416166739,40,"['Nd', 'Se']",Tetragonal,I-42d,True,data\tmc_data\cif\mp-32688.cif
mp-568098,Nd3Se4,Nd-Se,0.0,-2.145392188392857,0.021609300892858,357.19907510128667,6.959833737397143,14,"['Nd', 'Se']",Cubic,I-43d,False,data\tmc_data\cif\mp-568098.cif
mp-1453,NdSe,Nd-Se,0.0,-2.106972128281249,0.0,53.29914431866101,6.953876004600074,2,"['Nd', 'Se']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1453.cif
mp-1018817,NdSe2,Nd-Se,0.0,-1.858213603541666,0.029739037697915003,148.46257423271186,6.759303589273671,6,"['Nd', 'Se']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1018817.cif
mp-570707,NdSe2,Nd-Se,0.0,-1.887452508541666,0.000500132697915,301.7610993907133,6.6509806128765785,12,"['Nd', 'Se']",Monoclinic,P2_1/c,False,data\tmc_data\cif\mp-570707.cif
mp-16380,Nd2Te3,Nd-Te,0.0,-1.732659186999995,0.0,662.2318971364537,6.7329484526706835,20,"['Nd', 'Te']",Orthorhombic,Pnma,True,data\tmc_data\cif\mp-16380.cif
mp-1119,Nd2Te5,Nd-Te,0.0,-1.286536387857142,0.0,445.19791561073555,6.911366035797025,14,"['Nd', 'Te']",Orthorhombic,Cmcm,True,data\tmc_data\cif\mp-1119.cif
mp-2204,Nd3Te4,Nd-Te,0.0,-1.676373578928572,0.036054504285711005,436.72102124829905,7.17207320705445,14,"['Nd', 'Te']",Cubic,I-43d,False,data\tmc_data\cif\mp-2204.cif
mp-1220206,Nd4Te7,Nd-Te,0.0,-1.3396107397727262,0.25110028386363503,369.2760557905057,6.61096586194624,11,"['Nd', 'Te']",Tetragonal,P4mm,False,data\tmc_data\cif\mp-1220206.cif
mp-1220048,NdTe,Nd-Te,0.0,-0.34775620374999805,1.31409412,76.44085399419684,5.905274959080734,2,"['Nd', 'Te']",Tetragonal,P4/mmm,False,data\tmc_data\cif\mp-1220048.cif
mp-570,NdTe,Nd-Te,0.0,-1.6618503237499982,0.0,64.45385308880192,7.003526388418557,2,"['Nd', 'Te']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-570.cif
mp-2550,NdTe2,Nd-Te,0.0,-1.47192105083333,0.0004998366666690001,186.8991456791041,7.097828547377837,6,"['Nd', 'Te']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-2550.cif
mp-740,NdTe3,Nd-Te,0.0,-1.144064649375,0.0,259.15350485258625,6.754096042319166,8,"['Nd', 'Te']",Orthorhombic,Cmcm,True,data\tmc_data\cif\mp-740.cif
mp-863259,Pm2S3,Pm-S,2.4211,-2.333359986687497,0.0,275.6430050331894,4.6530611923082965,10,"['Pm', 'S']",Trigonal,R-3c,True,data\tmc_data\cif\mp-863259.cif
mp-1232235,PmS,Pm-S,0.0,-2.308025775156249,0.0,46.22403225897896,6.360833000898906,2,"['Pm', 'S']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1232235.cif
mp-1232239,PmS,Pm-S,0.0,-2.07003656015625,0.237989214999998,165.42696321493315,3.554720997271953,4,"['Pm', 'S']",Tetragonal,I4/mmm,False,data\tmc_data\cif\mp-1232239.cif
mp-1232267,PmS2,Pm-S,0.0,-0.462603940208329,1.558818060833335,122.67556191463014,5.661576431004604,6,"['Pm', 'S']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-1232267.cif
mp-1232271,PmS2,Pm-S,0.0,-1.9486633318749962,0.07275866916666701,127.1450194100891,5.462558212807222,6,"['Pm', 'S']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1232271.cif
mp-1232276,PmS2,Pm-S,0.4328,-2.021422001041666,0.0,259.77378548373906,5.347245248035942,12,"['Pm', 'S']",Monoclinic,P2_1/c,True,data\tmc_data\cif\mp-1232276.cif
mp-1186638,PmS3,Pm-S,0.0,-1.141467224687499,0.37459927609375004,160.66629524774504,4.985659494432242,8,"['Pm', 'S']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1186638.cif
mp-1232181,Pm2Se3,Pm-Se,0.48550000000000004,-2.213014863437499,0.0,527.3635445981281,6.636066010796556,20,"['Pm', 'Se']",Orthorhombic,Pnma,True,data\tmc_data\cif\mp-1232181.cif
mp-1232184,Pm2Se3,Pm-Se,1.619199999999999,-2.190929577687498,0.022085285750002,1047.9726410637431,6.678837130878813,40,"['Pm', 'Se']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-1232184.cif
mp-1232234,PmSe,Pm-Se,0.0,-2.105092183281247,0.0,51.897034307039874,7.166003497531036,2,"['Pm', 'Se']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1232234.cif
mp-1232236,PmSe,Pm-Se,0.0,-1.567330283281247,0.537761899999999,142.4094476098097,5.222888447326839,4,"['Pm', 'Se']",Hexagonal,P6_3mc,False,data\tmc_data\cif\mp-1232236.cif
mp-1232216,PmSe2,Pm-Se,0.0,-1.858179575208334,0.025037150833330003,145.64805614637592,6.907205044315149,6,"['Pm', 'Se']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1232216.cif
mp-1232221,PmSe2,Pm-Se,0.0,-1.8832167260416661,0.0,295.6084673623483,6.806442299068467,12,"['Pm', 'Se']",Monoclinic,P2_1/c,True,data\tmc_data\cif\mp-1232221.cif
mp-1186629,PmSe3,Pm-Se,0.0,-1.224600023242185,0.187812521289064,93.1753767984145,6.8057321638220465,4,"['Pm', 'Se']",Tetragonal,I4/mmm,False,data\tmc_data\cif\mp-1186629.cif
mp-10534,Sm10S19,S-Sm,0.7469999999999991,-2.128060659913792,0.0,1243.7099924280092,5.641902179993771,58,"['S', 'Sm']",Tetragonal,P4_2/n,True,data\tmc_data\cif\mp-10534.cif
mp-1403,Sm2S3,S-Sm,0.7441,-2.366729565,0.0,458.84211819880477,5.745705003776228,20,"['S', 'Sm']",Orthorhombic,Pnma,True,data\tmc_data\cif\mp-1403.cif
mp-32645,Sm2S3,S-Sm,1.807599999999999,-2.35113461025,0.015594954749999002,916.0698632452547,5.755830554535628,40,"['S', 'Sm']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-32645.cif
mp-684860,Sm39S56,S-Sm,0.0,-2.332588432578946,0.024364385184211003,2144.1835596332,5.931953829470892,95,"['S', 'Sm']",Triclinic,P1,False,data\tmc_data\cif\mp-684860.cif
mp-2038,Sm3S4,S-Sm,0.0,-2.297636622142854,0.042556057500002006,303.8066864342339,6.333084463249924,14,"['S', 'Sm']",Cubic,I-43d,False,data\tmc_data\cif\mp-2038.cif
mp-673636,Sm3S4,S-Sm,0.0,-1.923210054999999,0.416982624642857,481.93757391816524,3.992287611122838,14,"['S', 'Sm']",Cubic,I-43d,False,data\tmc_data\cif\mp-673636.cif
mp-1269,SmS,S-Sm,0.0,-2.27385046625,0.0,45.378485377611526,6.675494713050936,2,"['S', 'Sm']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1269.cif
mp-1879,SmS,S-Sm,0.0,-2.04244372125,0.23140674499999903,163.5512666334072,3.704328868372448,4,"['S', 'Sm']",Tetragonal,I4/mmm,False,data\tmc_data\cif\mp-1879.cif
mp-1232269,SmS2,S-Sm,0.0,-0.489785526666666,1.581279754999998,122.25398366786176,5.8267062341734395,6,"['S', 'Sm']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-1232269.cif
mp-1232273,SmS2,S-Sm,0.0,-2.001702218333333,0.069363063333331,125.49776497284635,5.676101474350517,6,"['S', 'Sm']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1232273.cif
mp-1232280,SmS2,S-Sm,0.5285000000000001,-2.071065281666665,0.0,256.1952466143972,5.560899807498905,12,"['S', 'Sm']",Monoclinic,P2_1/c,True,data\tmc_data\cif\mp-1232280.cif
mp-29832,Sm10Se19,Se-Sm,0.5225999999999991,-1.934532604730603,0.0,1429.0334903978885,6.980933201820102,58,"['Se', 'Sm']",Tetragonal,P4_2/n,True,data\tmc_data\cif\mp-29832.cif
mp-15081,Sm2Se3,Se-Sm,0.37369999999999903,-2.198047837437499,0.0,519.8506654821398,6.868940343675141,20,"['Se', 'Sm']",Orthorhombic,Pnma,True,data\tmc_data\cif\mp-15081.cif
mp-32594,Sm2Se3,Se-Sm,1.5046,-2.173472364187501,0.024575473249999,1034.2989774402556,6.904818213499398,40,"['Se', 'Sm']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-32594.cif
mp-1344,Sm3Se4,Se-Sm,0.0,-2.117213764464285,0.047744144999999,344.47369949349445,7.393891741688237,14,"['Se', 'Sm']",Cubic,I-43d,False,data\tmc_data\cif\mp-1344.cif
mp-684959,Sm5Se9,Se-Sm,0.0,-1.9553446327232111,0.038008336450893,710.3087609214818,6.837699001228976,28,"['Se', 'Sm']",Triclinic,P-1,False,data\tmc_data\cif\mp-684959.cif
mp-10643,SmSe,Se-Sm,0.0,-1.546944322031251,0.5352887674999991,140.84478711569128,5.407297302951275,4,"['Se', 'Sm']",Hexagonal,P6_3mc,False,data\tmc_data\cif\mp-10643.cif
mp-1447,SmSe,Se-Sm,0.0,-2.08223308953125,0.0,50.98821974534916,7.468290139458061,2,"['Se', 'Sm']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1447.cif
mp-1019253,SmSe2,Se-Sm,0.0,-1.8409462043750011,0.029101980197914,143.80490370178572,7.119520548659721,6,"['Se', 'Sm']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1019253.cif
mp-1106376,Sm2Te3,Sm-Te,0.5334000000000001,-1.700670652499997,0.0,641.5556993944723,7.076621181130209,20,"['Sm', 'Te']",Orthorhombic,Pnma,True,data\tmc_data\cif\mp-1106376.cif
mp-684911,Sm2Te3,Sm-Te,0.9629999999999991,-1.663962815999997,0.036707836499999,1273.318955194485,7.131043848344011,40,"['Sm', 'Te']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-684911.cif
mp-1104531,Sm2Te5,Sm-Te,0.0,-1.214964225714291,0.041318263928566,431.5520368766297,7.224070792854906,14,"['Sm', 'Te']",Orthorhombic,Cmcm,False,data\tmc_data\cif\mp-1104531.cif
mp-571144,Sm3Te4,Sm-Te,0.0,-1.625255551428572,0.05075951035713801,424.25171326752536,7.526546396043882,14,"['Sm', 'Te']",Cubic,I-43d,False,data\tmc_data\cif\mp-571144.cif
mp-10652,SmTe,Sm-Te,0.0,-1.508200609999999,0.106175475,56.85247115983059,8.11861700179281,2,"['Sm', 'Te']",Cubic,Pm-3m,False,data\tmc_data\cif\mp-10652.cif
mp-342,SmTe,Sm-Te,0.0,-1.614376085,0.0,61.99665346893921,7.444973448177857,2,"['Sm', 'Te']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-342.cif
mp-1019266,SmTe2,Sm-Te,0.0,-1.430881646666667,0.010562577500000002,181.8229887914403,7.407734614051179,6,"['Sm', 'Te']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1019266.cif
mp-9399,SmTe3,Sm-Te,0.0,-1.1174111887500011,0.0,253.7856596130574,6.97701367443935,8,"['Sm', 'Te']",Orthorhombic,Cmcm,True,data\tmc_data\cif\mp-9399.cif
mp-1106110,Eu2S3,Eu-S,0.0,-1.899906207500001,0.098327727999997,461.5678901418268,5.757938428004897,20,"['Eu', 'S']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-1106110.cif
mp-1184541,Eu3S,Eu-S,0.0,-0.836329631953127,0.39495326499999805,320.8516723192,5.050755418939101,8,"['Eu', 'S']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1184541.cif
mp-1103738,Eu3S4,Eu-S,0.0,-2.140964930892855,0.0,318.0403618690199,6.099900095271594,14,"['Eu', 'S']",Cubic,I-43d,True,data\tmc_data\cif\mp-1103738.cif
mp-1002210,EuS,Eu-S,0.0,-2.12908563390625,0.33348016,44.96341025580903,6.796356018121449,2,"['Eu', 'S']",Cubic,Pm-3m,False,data\tmc_data\cif\mp-1002210.cif
mp-1072244,EuS,Eu-S,0.0,-2.302796208906253,0.15976958499999502,240.72716258719498,3.80830323345804,6,"['Eu', 'S']",Tetragonal,I4/mmm,False,data\tmc_data\cif\mp-1072244.cif
mp-20587,EuS,Eu-S,0.0,-2.46256579390625,0.0,50.88815877444116,6.005077629981264,2,"['Eu', 'S']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-20587.cif
mp-1232117,EuS2,Eu-S,0.0,-1.5971625962499991,0.068032349999999,130.5672308750874,5.496517413334016,6,"['Eu', 'S']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1232117.cif
mp-1232155,EuS2,Eu-S,0.0,-1.623697453541666,0.041497492708334006,268.5394411124478,5.344950858188513,12,"['Eu', 'S']",Monoclinic,P2_1/c,False,data\tmc_data\cif\mp-1232155.cif
mp-1232178,EuS2,Eu-S,0.0,-0.6879349812500001,0.9772599649999981,125.8183271188683,5.70397870127218,6,"['Eu', 'S']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-1232178.cif
mp-1184315,EuS3,Eu-S,0.0,-0.9517898167187471,0.29710639296875,77.70627770293682,5.303017032983107,4,"['Eu', 'S']",Tetragonal,I4/mmm,False,data\tmc_data\cif\mp-1184315.cif
